transaction_amount,transaction_hour,account_age_days,transactions_last_1h,transactions_last_24h,failed_attempts,new_device,location_changed,international_transaction,device_change_count,avg_historical_amount,is_fraud
1749.13,7,480,2,12,5,0,0,0,0,686.18,0
111115.03,14,69,4,13,5,0,0,0,0,358.39,1
5880.3,5,98,1,3,0,0,1,0,0,5318.46,0
905.17,22,312,5,34,3,1,0,0,2,303.85,1
261.57,19,127,1,7,5,0,0,0,0,423.35,0
98.53,1,200,1,7,1,0,0,1,0,237.3,0
1488.01,14,243,1,4,0,1,0,0,0,270.65,0
352.65,19,329,2,4,0,0,0,0,2,757.54,0
129.88,11,105,0,0,0,1,0,0,0,373.29,0
415.77,2,65,1,4,1,0,0,0,0,1039.0,0
216.52,9,185,3,6,0,0,0,0,1,1335.98,0
13776.4,13,31,2,10,3,0,0,0,0,146.81,1
4115.27,21,273,1,3,1,0,0,0,0,1612.44,0
1083.6,13,667,2,5,0,0,0,0,1,114.36,0
10096.22,2,46,0,0,1,1,0,0,1,820.87,0
1231.58,0,43,3,11,0,1,0,0,0,618.01,0
301.29,19,30,2,10,1,1,0,0,1,286.25,0
10771.79,0,687,0,0,0,0,0,0,0,516.01,0
2461.1,1,30,2,8,0,0,0,0,0,3944.47,0
231.4,18,1497,4,28,0,0,0,0,0,2748.59,0
824.26,23,161,3,17,5,0,0,0,0,4804.03,0
294.88,9,145,1,7,0,0,0,0,1,1099.04,0
137.8,3,35,1,6,0,0,0,0,1,527.65,0
4399.59,3,321,2,12,0,0,0,0,0,1642.06,0
19228.04,12,321,1,7,1,0,0,0,1,1733.39,0
134.58,8,248,1,2,0,1,0,0,0,167.18,0
2551.54,6,135,1,4,0,1,0,0,0,686.79,0
413.24,15,167,0,0,3,0,0,0,0,155.25,0
528.11,17,141,2,6,3,1,0,0,0,459.86,0
450.97,2,202,2,11,3,1,0,0,0,1611.71,0
300.07,19,152,2,13,1,0,1,0,0,204.58,0
1179.43,19,410,1,7,5,0,0,0,0,5750.99,0
315.32,9,127,1,7,3,0,0,1,0,623.56,0
1645.31,23,157,2,12,2,1,0,0,0,778.82,0
1017.03,21,208,0,0,2,0,1,0,1,1000.17,0
766.3,15,1,1,4,0,0,1,0,0,1721.79,0
281.08,2,247,3,10,3,0,0,0,1,1359.11,0
461.67,10,107,3,23,2,1,0,0,0,1459.31,0
3405.29,9,21,3,23,1,0,0,0,0,318.33,0
2324.77,15,883,4,18,2,0,1,0,1,505.61,0
253.07,7,142,3,13,3,0,0,0,0,1170.87,0
1272.83,8,202,0,0,1,0,0,0,1,531.98,0
3384.9,14,641,0,0,3,1,0,0,1,1118.61,0
89.65,20,66,4,28,2,0,0,0,2,554.58,0
2477.59,2,693,3,13,0,0,0,0,2,750.26,0
405.88,3,100,1,7,0,0,0,0,1,390.78,0
2580.91,12,324,1,6,1,0,0,0,0,2008.85,0
349.01,11,422,1,7,1,0,0,0,1,691.58,0
73.16,20,859,3,18,1,0,1,0,0,1788.3,0
95.46,8,341,3,13,0,0,0,0,0,692.57,0
1178.65,13,220,3,22,0,0,0,0,0,1632.81,0
1619.03,18,309,2,6,0,0,0,0,0,682.88,0
282.46,6,82,1,7,0,1,0,0,0,1988.19,0
2858.03,15,426,4,9,3,1,0,0,1,3086.22,0
90.71,21,75,0,0,0,0,1,0,0,452.08,0
993.15,19,297,1,2,0,0,0,0,0,2477.36,0
178.3,4,380,2,6,1,0,0,0,0,307.85,0
412.5,9,835,0,0,1,0,0,0,1,177.06,0
1177.44,17,218,1,2,2,0,0,0,2,524.91,0
301.68,10,544,1,7,3,0,0,1,0,1019.38,0
615.95,6,66,1,6,0,0,0,0,0,73.85,0
4961.38,13,61,0,0,2,0,0,0,0,543.9,0
461.58,19,271,1,7,0,0,0,0,0,2682.65,0
3841.19,17,331,0,0,0,0,0,0,2,1452.18,0
201.43,10,365,2,7,0,0,0,0,2,223.08,0
2427.72,21,499,0,0,0,1,0,1,0,1268.61,0
9531.46,11,127,0,0,2,0,0,0,1,1195.31,0
26.91,17,355,2,7,5,0,0,0,0,4545.11,0
331.84,1,76,1,4,2,0,0,0,0,970.85,0
2606.09,22,90,1,5,1,0,0,0,1,263.56,0
808.7,0,25,2,8,0,0,0,1,1,443.6,0
1913.56,22,501,1,3,0,0,0,0,1,1354.36,0
443.2,9,258,0,0,0,0,0,0,0,203.23,0
1248.73,20,99,3,10,0,0,0,0,1,859.31,0
868.25,0,296,2,14,0,1,0,0,0,785.78,0
6321.26,5,159,1,6,0,0,1,0,0,103.93,0
1606.21,6,662,3,12,5,0,0,0,1,199.53,0
1819.66,16,274,4,30,0,0,0,0,1,426.86,0
591.22,8,11,3,13,0,0,0,0,0,8159.88,0
527.73,6,1535,2,10,0,0,0,0,0,1447.03,0
573.16,16,28,2,10,1,0,0,0,0,1275.56,0
1981.64,2,434,4,10,0,0,0,0,0,168.6,0
583.2,15,209,3,13,0,0,0,0,0,955.37,0
1693.69,4,104,2,4,0,0,0,0,0,464.99,0
24664.03,19,411,4,12,2,1,0,0,0,1181.86,0
4050.87,17,49,1,6,0,0,0,0,2,697.99,0
672.47,0,713,2,7,0,0,0,0,2,3263.16,0
6646.34,3,105,0,0,0,1,0,0,0,198.67,0
594.6,22,163,1,6,5,0,1,0,1,814.22,0
51.56,10,365,0,0,0,0,0,0,0,2220.86,0
241.74,19,0,1,5,0,1,0,0,0,857.8,0
66.27,8,233,3,22,0,1,0,0,0,102.87,0
647.25,7,820,3,21,0,0,1,0,0,341.76,0
1127.35,7,416,2,10,1,0,0,0,1,539.48,0
13556.97,4,179,0,0,0,0,0,0,0,117.13,0
1790.75,11,394,2,7,2,0,0,0,1,455.19,0
789.46,0,1006,1,5,5,0,0,0,1,138.63,0
3805.14,14,75,0,0,3,0,0,0,1,182.6,1
39.78,17,276,2,13,0,0,0,0,1,657.92,0
1561.53,5,97,2,8,0,0,0,0,0,1037.94,0
3485.26,9,702,1,7,0,0,0,0,0,1362.48,0
119.36,13,466,1,6,2,1,0,0,0,884.99,0
6097.48,20,589,2,4,0,0,0,0,0,853.77,0
1822.1,7,1045,1,6,5,0,0,0,1,1856.72,0
588.2,2,96,0,0,0,0,0,0,0,682.27,0
2833.23,21,18,4,15,0,0,0,0,1,1082.95,0
33058.67,21,125,4,14,0,0,0,1,0,735.78,0
1440.58,18,185,2,11,3,0,0,0,0,2822.83,0
1591.34,11,358,1,2,5,0,0,0,0,461.18,0
550.57,11,583,1,6,0,0,0,0,0,278.53,0
306.5,14,157,0,0,0,0,0,1,0,468.66,0
3810.45,6,234,1,4,1,0,0,0,0,1009.51,0
303.65,3,561,2,14,0,0,0,0,2,1425.3,0
1220.91,20,93,5,33,5,0,0,0,1,1188.87,0
535.67,8,89,1,2,0,0,0,0,1,739.87,0
2249.51,21,324,0,0,1,0,0,0,0,729.0,0
1808.93,15,209,3,13,1,0,0,0,0,386.41,0
5199.46,12,1085,1,7,1,0,0,0,0,350.87,0
510.29,3,161,2,7,2,0,0,0,1,624.86,0
731.57,23,520,3,14,5,0,0,0,0,502.69,0
252.61,8,319,1,4,3,1,0,0,0,326.67,0
563.16,20,20,2,11,0,0,0,0,1,3494.61,0
1931.3,17,32,2,7,5,0,0,0,0,386.95,0
3413.46,14,82,1,7,0,0,0,0,0,807.67,0
274.99,14,56,0,0,5,0,0,0,0,3162.52,0
4041.65,5,145,1,7,3,0,0,0,0,449.13,1
8378.77,10,315,2,12,5,0,0,0,0,254.47,1
2038.87,7,336,1,3,0,0,0,0,0,484.87,0
18309.84,20,323,1,2,5,0,0,0,1,578.68,0
343.54,16,45,1,4,2,0,0,0,0,1499.21,0
169.53,23,334,1,7,0,0,0,0,0,377.88,0
76.09,16,192,2,14,0,0,0,0,0,243.25,0
10343.01,23,851,1,7,3,0,0,0,1,502.92,0
2926.46,17,887,1,5,0,0,0,0,0,1650.21,0
1008.91,3,533,2,5,0,1,0,0,1,1110.15,0
1668.95,14,443,1,2,3,0,0,0,2,2318.69,0
202.71,1,44,3,21,2,1,0,0,0,1200.57,0
42985.92,1,32,2,6,0,0,0,0,2,412.23,0
1331.19,9,670,1,2,0,0,0,0,0,1384.58,0
1292.19,2,203,2,12,0,0,0,0,1,1692.19,0
3257.29,7,219,0,0,0,0,0,0,0,1166.81,0
2256.37,19,687,1,6,3,0,1,0,0,1061.28,0
1534.29,6,354,1,3,1,0,0,0,1,3974.45,0
335.05,11,72,2,7,0,0,0,0,0,224.4,0
2224.31,18,86,2,6,2,0,1,0,0,404.43,1
18454.01,14,2,0,0,3,0,0,0,1,382.07,0
8251.33,13,452,1,4,5,0,1,0,0,269.59,0
11965.47,15,242,2,5,0,0,0,0,0,4115.92,0
509.37,13,1093,0,0,0,0,0,0,0,296.41,0
248.54,2,456,1,7,0,0,1,0,0,976.88,0
908.07,17,39,1,6,0,0,0,0,1,647.33,0
1192.24,21,64,1,6,0,0,1,1,0,2591.7,0
5660.61,5,254,2,10,0,1,1,0,0,1966.99,0
86.6,16,944,0,0,0,0,0,0,2,107.6,0
10876.13,22,103,2,13,1,1,0,0,0,187.11,0
865.22,13,637,0,0,0,0,0,0,0,292.24,0
578.06,13,136,3,7,0,0,0,0,1,419.91,0
240.29,19,114,1,7,0,0,0,0,0,510.15,0
91.63,12,845,3,19,2,0,0,0,1,248.31,0
3769.72,2,17,1,4,0,0,0,0,0,652.78,0
1224.12,12,394,1,4,1,0,0,0,0,5534.01,0
158.39,23,16,0,0,1,0,0,0,0,4222.44,0
157.18,1,588,1,6,3,0,0,0,1,1803.25,0
662.7,8,645,0,0,1,0,1,0,0,19445.43,0
13407.0,12,816,5,26,5,0,0,0,1,620.19,1
742.94,7,75,0,0,1,0,0,0,1,1038.29,0
115.04,15,48,1,6,0,1,0,0,0,992.24,0
758.53,23,255,1,7,1,0,0,0,0,8919.74,0
728.45,2,115,1,6,1,0,0,0,2,1372.98,0
19.2,12,340,1,5,2,0,0,0,2,432.45,0
1010.86,3,263,0,0,0,0,0,0,0,217.71,0
775.57,17,57,3,18,2,0,0,0,0,70.06,1
3116.01,1,490,2,12,2,0,0,0,1,3272.75,0
17560.97,19,594,4,25,0,0,0,0,1,322.65,0
5942.28,21,1203,0,0,1,1,0,0,0,1319.14,0
732.65,20,183,1,3,1,0,0,0,1,495.23,0
208.56,14,150,0,0,1,0,0,0,1,430.29,0
52054.14,16,77,0,0,0,0,0,0,0,795.5,0
1198.5,9,72,1,7,0,0,0,0,0,3628.0,0
1119.79,0,141,2,11,2,0,0,0,1,923.57,0
1057.66,5,1462,1,7,2,0,0,0,0,283.09,0
1476.05,2,35,0,0,2,0,0,0,0,352.52,0
883.12,18,109,3,7,0,0,0,0,0,374.76,0
463.82,6,32,4,23,0,0,0,0,1,290.77,0
482.85,12,116,3,19,0,0,0,0,2,156.16,0
1044.06,12,35,0,0,0,0,0,0,1,677.91,0
485.35,16,259,0,0,0,0,0,1,0,1682.1,0
376.43,0,210,2,4,0,1,0,0,0,1202.84,0
1286.45,13,69,3,23,0,0,0,0,0,568.22,0
748.1,2,70,0,0,1,0,0,0,1,324.49,0
10467.07,13,359,1,4,0,0,0,0,1,529.7,0
20.56,23,178,1,4,0,0,1,0,1,1166.98,0
5637.86,0,21,0,0,0,0,0,0,1,792.36,0
7109.08,15,922,3,19,0,0,0,0,0,1058.14,0
48.91,9,189,1,5,0,1,0,0,0,137.36,0
655.87,12,326,4,10,1,0,0,1,1,674.29,0
628.19,3,790,1,3,0,0,0,0,0,551.62,0
132.79,8,187,2,9,0,0,0,0,2,4767.94,0
341.48,13,627,1,2,1,0,0,0,0,971.87,0
207.29,3,898,0,0,0,0,0,0,0,240.47,0
15190.2,9,69,1,3,0,1,1,0,0,1020.54,0
4462.74,7,814,2,13,5,0,0,0,1,1438.67,0
7385.93,22,46,2,13,0,0,1,0,1,1906.17,0
3237.34,2,117,1,5,1,0,0,0,1,2910.71,0
201.63,22,602,1,4,5,0,0,0,0,216.26,0
499.31,6,842,1,2,3,1,0,0,1,2673.57,0
2284.86,9,420,1,5,2,0,1,0,0,148.04,0
175.35,2,40,0,0,5,0,0,0,0,2372.78,0
3195.5,1,270,2,13,0,0,1,0,0,1745.17,0
764.72,14,310,0,0,0,0,0,0,1,69.48,0
625.01,8,120,0,0,1,1,0,0,1,1051.73,0
3185.74,14,1731,2,4,2,0,0,0,0,456.11,0
2135.37,16,149,3,7,1,0,0,0,0,7099.6,0
638.14,6,86,1,3,0,0,0,0,0,654.11,0
6241.62,19,42,1,2,0,0,0,0,0,326.6,0
216.68,17,173,2,6,0,0,0,0,0,389.14,0
2762.53,14,430,1,6,3,1,0,0,1,566.12,0
2669.51,17,96,3,9,1,0,0,0,1,788.9,0
689.3,23,535,1,6,1,0,1,0,0,260.26,0
1788.62,22,53,0,0,0,0,0,0,2,601.48,0
167.89,11,211,4,26,0,0,0,0,0,2542.06,0
4385.42,22,442,1,2,3,1,1,0,2,1239.47,0
831.01,20,53,1,2,0,1,0,1,0,850.96,0
500.65,7,332,0,0,5,1,0,0,0,774.62,0
5289.68,1,585,1,7,0,0,0,0,0,839.59,0
381.26,1,330,1,5,0,1,0,0,0,627.16,0
132.6,4,261,2,11,0,0,0,0,0,1546.32,0
106.17,0,665,1,7,0,0,0,0,0,616.61,0
2721.71,21,1543,2,13,0,0,0,0,0,237.3,0
160.67,3,73,2,5,0,0,0,0,0,1481.41,0
15247.81,5,429,2,9,0,0,0,0,2,189.84,0
48.28,22,30,1,6,1,0,0,0,0,387.55,0
13970.24,12,15,3,17,0,0,0,0,0,1215.16,1
1504.97,18,120,3,9,1,0,1,0,0,787.13,0
948.55,10,1291,1,6,1,0,0,0,0,340.0,0
484.26,12,293,3,16,5,0,0,1,0,1657.84,0
1995.61,7,114,3,20,0,1,0,0,2,4080.82,0
1036.44,6,51,0,0,3,0,0,0,0,467.51,0
5738.5,12,922,2,9,5,1,0,1,1,774.6,1
1301.59,0,164,2,12,2,0,0,0,1,733.7,0
1373.96,5,133,1,7,1,0,0,0,0,4880.75,0
635.61,6,712,0,0,3,1,1,0,1,408.98,1
1006.85,15,338,1,2,2,0,0,0,1,116.62,0
1740.11,14,67,0,0,3,1,0,0,1,689.57,0
84.33,19,199,1,2,2,1,0,0,1,161.97,0
145.14,1,961,2,7,0,0,1,0,1,1165.36,0
3343.91,22,844,1,5,5,0,1,0,1,618.59,1
1417.0,15,26,3,12,0,0,0,0,0,521.1,0
832.16,16,114,2,7,1,0,0,0,0,977.2,0
1127.38,23,61,1,2,0,0,1,0,0,1045.52,0
1847.1,14,278,1,3,0,0,0,0,0,615.46,0
488.02,2,505,3,12,1,0,0,0,1,857.34,0
341.23,3,127,0,0,5,0,0,1,0,630.73,0
1471.1,11,517,3,17,3,0,0,0,1,1116.49,0
252.76,4,403,0,0,0,0,1,0,0,166.31,0
2023.09,16,475,1,6,0,0,0,0,1,398.49,0
85.3,5,1080,3,9,5,0,0,0,0,950.82,0
5134.48,9,201,2,11,1,1,0,0,0,1101.85,0
2228.08,21,153,2,9,3,0,0,0,1,1324.83,0
1610.09,17,420,3,11,5,0,0,0,0,1266.04,0
4788.81,9,601,1,4,0,0,0,0,0,421.41,0
13335.86,5,77,4,19,3,1,0,0,0,863.46,1
5021.86,23,684,1,5,0,0,0,1,0,680.44,0
69.32,5,21,0,0,0,0,0,0,1,1200.28,0
160.88,19,2,5,28,0,0,0,0,0,467.8,0
429.56,14,62,0,0,2,0,0,0,1,228.7,0
1140.4,3,1404,1,6,0,0,0,0,1,8093.21,0
2383.89,15,270,0,0,0,0,0,0,0,370.8,0
369.22,21,17,0,0,0,1,0,0,0,407.19,0
1451.21,23,2142,3,10,0,0,0,0,0,235.36,0
353.16,7,498,3,15,3,1,0,0,0,429.93,0
438.22,6,664,3,18,0,0,0,0,1,265.57,0
132.95,18,87,3,7,1,0,0,0,0,404.52,0
274.55,16,40,1,2,1,0,0,0,1,446.51,0
144.38,20,264,2,4,0,0,0,0,2,456.35,0
253.71,12,539,2,8,1,1,0,0,0,189.25,0
5326.57,14,370,1,6,5,0,0,0,1,858.34,0
263.99,1,363,1,4,0,0,0,0,1,902.8,0
56872.84,9,516,3,16,1,0,0,0,1,980.6,1
2298.42,12,93,2,11,1,0,0,0,0,818.53,0
1447.01,17,395,1,2,3,0,0,0,1,670.47,0
302.62,22,181,2,6,1,1,0,0,1,637.33,0
3135.25,10,26,2,14,0,1,0,0,0,1637.5,0
462.45,12,82,0,0,3,0,0,0,1,3831.78,0
1316.87,18,576,3,13,1,0,0,0,0,541.12,0
51027.85,23,825,1,6,0,1,0,0,0,1706.91,0
949.48,23,121,2,4,5,0,0,0,3,671.91,0
6148.17,21,77,2,14,0,0,0,1,1,1275.6,0
381.93,4,9,0,0,5,1,0,1,0,1396.95,0
1040.56,2,1077,0,0,0,0,0,0,0,408.24,0
15618.34,18,420,3,7,0,1,0,0,0,306.1,0
428.18,22,1148,0,0,0,1,0,0,1,1047.57,0
16625.17,12,727,1,3,1,0,0,0,0,569.15,0
3170.45,4,151,1,3,3,0,0,0,2,164.79,0
471.68,11,43,3,9,0,0,0,0,1,161.3,0
2831.64,13,252,0,0,0,1,0,0,0,1716.37,0
4716.54,5,9,3,16,0,0,0,0,1,412.95,0
2786.98,21,59,1,2,3,0,0,0,2,1285.37,0
104.03,8,97,0,0,2,0,0,0,0,242.24,0
368.45,16,399,3,16,5,0,0,0,1,228.34,0
756.51,7,260,3,18,0,0,0,0,0,635.12,0
980.78,12,131,2,15,2,0,1,0,0,294.59,0
2782.23,4,303,1,5,5,0,0,0,0,612.42,0
1431.61,21,48,2,5,0,0,0,1,0,606.45,0
147.97,21,514,2,11,0,1,0,0,1,4930.1,1
1939.72,16,454,1,7,3,0,0,0,0,878.72,0
2740.45,2,89,1,7,0,0,0,0,1,257.22,0
2539.41,5,340,1,6,0,0,0,0,0,866.17,0
5547.88,13,255,1,6,0,0,0,0,1,586.79,0
3831.01,14,22,2,13,0,0,0,0,1,233.91,0
2183.69,13,118,4,10,5,0,0,0,0,3708.16,0
987.08,10,2761,0,0,1,0,0,0,1,1017.33,0
90.79,10,38,2,12,1,0,0,0,2,308.16,0
2088.97,8,257,3,7,0,0,0,0,0,3472.28,0
1497.47,5,690,0,0,0,1,0,0,0,555.1,0
1648.08,14,130,0,0,5,0,0,0,0,2299.67,0
161.56,11,110,1,2,1,0,0,0,1,3007.61,0
216.68,5,808,1,2,5,0,0,0,2,295.79,0
5322.66,0,132,0,0,0,0,1,0,0,2477.6,0
1033.46,15,384,0,0,0,0,0,0,1,353.67,0
3048.03,19,492,3,7,0,0,0,0,0,954.3,0
1144.22,14,567,1,6,2,0,0,0,0,379.21,0
1146.69,1,1916,2,6,0,0,0,0,2,1807.53,0
4480.21,16,593,1,5,3,0,0,0,0,985.78,0
505.69,2,390,1,4,0,1,1,0,0,287.92,0
1266.71,2,824,1,7,0,0,0,0,0,1104.51,0
548.17,4,862,1,7,0,0,0,0,0,978.61,0
571.49,16,1320,0,0,3,1,0,0,1,521.85,0
689.69,22,546,1,5,0,0,0,0,0,486.07,0
1530.27,16,79,1,7,0,0,0,0,0,560.04,0
534.79,19,451,0,0,0,0,0,0,0,852.6,0
7212.96,5,28,0,0,0,0,0,0,1,190.4,0
286.6,0,139,2,12,2,0,0,0,0,959.29,0
828.56,6,44,2,10,1,0,0,0,2,452.21,0
567.03,14,1093,3,22,0,0,0,0,0,386.92,0
9609.11,6,150,3,16,0,0,0,0,0,339.46,0
1472.67,18,455,2,10,5,0,0,0,0,364.81,1
5155.23,19,309,1,7,2,0,0,0,0,213.69,0
118.12,21,41,1,4,0,0,0,1,0,200.38,0
1636.93,10,300,6,33,1,0,0,0,1,1184.66,0
4164.89,22,394,1,7,1,0,0,1,0,1083.98,0
1240.69,13,778,0,0,0,0,0,1,0,982.17,0
5422.0,12,26,1,3,0,0,0,0,0,417.5,0
504.75,19,127,2,10,1,0,0,0,0,655.3,0
9081.74,8,430,0,0,3,0,0,0,0,115.47,1
34487.33,8,12,3,23,0,1,0,0,0,549.8,0
636.35,15,83,2,4,0,0,1,0,0,306.37,0
562.14,11,90,0,0,5,0,0,0,0,333.33,0
9701.9,9,403,2,4,0,0,0,0,0,265.56,0
11723.59,5,122,2,11,0,0,0,0,0,3508.72,0
500.55,17,334,1,4,3,1,0,0,2,3992.57,0
583.89,1,1227,2,14,0,0,0,0,0,397.86,0
718.61,19,575,2,10,3,0,0,0,0,713.9,0
145.96,8,147,3,20,3,0,0,0,1,242.77,0
276.45,18,233,2,12,2,0,0,0,0,364.29,0
243.18,5,81,3,14,5,0,0,0,0,2834.12,1
346.65,1,5,1,4,2,0,0,0,1,639.54,0
1041.04,14,124,0,0,2,0,0,1,1,100.38,0
1558.26,16,168,3,6,0,0,0,0,1,849.8,0
11223.34,15,303,3,6,1,0,0,0,1,596.81,0
245.3,20,1052,3,10,0,0,0,0,1,119.83,0
4800.54,7,1078,3,16,0,0,0,1,0,3491.71,0
795.54,9,26,2,15,2,0,0,0,1,175.64,0
1018.21,9,348,2,12,0,0,0,0,0,2746.58,0
3017.64,17,15,2,4,5,0,1,0,1,591.43,1
203.55,9,381,0,0,1,1,0,0,1,1694.8,0
1946.16,8,45,0,0,2,0,0,0,1,330.47,0
1407.65,23,1068,1,5,2,0,0,0,1,626.9,0
2295.43,18,729,2,11,0,0,0,0,1,1193.92,0
1692.15,0,8,0,0,1,0,1,0,0,1769.93,0
43606.01,3,556,0,0,0,0,1,0,2,459.1,0
421.32,23,368,1,5,0,0,0,0,0,1453.89,0
494.48,2,249,2,12,0,0,0,0,1,273.58,0
430.65,9,336,1,4,0,0,0,0,1,116.46,0
476.65,11,413,2,5,0,0,0,0,1,4207.57,0
421.54,17,787,3,18,0,1,0,0,0,334.15,0
6525.84,22,532,0,0,0,0,0,0,0,706.1,0
9235.0,19,312,2,10,0,0,0,1,0,839.32,0
465.86,5,635,1,3,0,0,0,0,2,276.87,0
314.65,20,1582,5,28,0,0,1,0,0,1457.9,0
2224.13,1,130,2,9,1,1,0,0,1,226.9,0
478.98,9,46,2,8,5,1,0,0,1,134.51,0
2833.87,1,479,2,14,3,1,0,0,0,770.17,0
1486.8,8,1403,0,0,0,0,0,0,1,259.46,0
112.89,9,45,1,5,3,0,0,0,1,557.98,0
11173.03,1,206,1,4,2,0,0,0,0,496.32,0
16217.02,7,23,3,10,0,0,0,0,1,579.58,0
437.39,23,546,1,4,1,1,0,0,0,1628.42,0
613.05,16,1084,1,5,0,0,0,0,0,1019.81,0
1683.78,16,252,2,4,1,0,0,0,0,127.56,0
1811.09,3,192,0,0,3,0,0,1,1,911.29,0
2944.86,17,869,0,0,1,0,0,0,1,740.56,0
22366.21,11,52,3,16,3,0,1,0,1,266.11,0
840.99,16,810,1,6,0,0,0,0,0,320.13,0
331.14,8,181,1,2,0,0,0,0,0,5047.23,0
138.52,18,299,0,0,0,0,0,0,0,1656.87,0
366.36,13,274,3,10,1,1,0,0,0,428.97,0
1043.47,13,349,3,15,0,1,0,0,1,246.49,0
16184.95,16,1040,4,19,5,0,0,0,0,991.08,0
504.51,1,1101,1,2,3,0,0,0,0,665.7,0
1534.07,7,649,2,13,1,0,0,0,0,1085.79,0
1069.95,4,77,2,12,0,0,0,0,0,125.58,0
6519.74,6,148,2,13,5,0,0,0,0,111.25,0
48552.39,21,244,1,2,1,0,0,0,0,106.03,0
494.57,15,860,1,5,0,0,0,0,0,1884.36,0
526.28,15,268,0,0,0,1,0,0,0,8036.43,0
5251.35,16,1383,3,6,0,0,0,0,1,828.91,0
3049.82,21,1505,3,23,0,0,0,0,0,318.9,0
17501.83,6,333,1,6,2,0,0,0,1,448.38,0
2633.03,19,766,3,10,0,0,1,0,0,3315.59,0
639.74,7,2613,4,23,5,0,1,0,1,1297.62,0
2659.74,7,691,1,2,0,0,0,0,0,454.28,0
5785.18,22,390,0,0,0,0,0,0,0,4003.63,0
3754.55,10,680,0,0,0,0,0,0,0,145.86,0
2347.04,14,31,1,7,0,0,0,0,1,1399.1,0
5431.72,17,367,0,0,0,0,0,0,1,268.37,0
6335.62,5,89,2,9,1,0,0,0,0,1049.99,0
8718.81,21,45,0,0,0,0,0,0,2,514.46,0
2901.74,11,815,1,3,0,0,0,0,0,296.37,0
853.48,14,372,3,12,5,0,0,0,0,328.45,0
1366.59,22,101,2,6,1,0,0,0,0,1546.2,0
6699.33,5,178,0,0,2,0,0,0,2,174.52,0
322.01,17,1322,4,15,0,0,0,0,0,901.33,0
1906.47,23,723,0,0,0,0,0,0,1,561.18,0
607.89,19,5,2,9,0,0,0,0,0,578.69,0
1144.95,8,1424,1,7,0,0,1,0,0,840.6,0
7462.74,7,167,1,5,5,1,0,0,0,497.3,0
1460.67,13,433,1,6,2,0,0,0,0,1241.61,0
1175.74,18,455,0,0,0,0,0,0,1,118.42,0
142.62,18,885,3,10,0,0,0,0,2,259.07,0
3358.94,7,789,1,6,0,1,0,0,1,726.36,0
2887.73,1,120,2,11,0,1,1,0,0,152.15,0
28138.16,3,376,1,5,1,0,0,0,2,753.44,0
691.13,5,182,1,2,0,1,1,0,0,1328.54,0
1523.44,2,272,3,16,2,0,0,0,0,382.7,0
1594.12,2,295,2,5,1,0,0,1,0,1789.62,0
11686.39,18,184,0,0,0,0,0,0,1,325.7,0
950.57,10,227,3,22,3,0,0,0,0,712.15,0
1666.59,9,85,0,0,3,0,0,0,0,323.83,0
2729.42,11,341,1,4,1,0,0,0,0,2162.97,0
1450.86,13,519,4,19,5,0,1,0,0,1211.81,0
561.35,17,205,1,2,2,0,0,0,0,305.07,0
1467.24,23,1387,0,0,5,0,0,0,0,1570.07,0
5488.71,8,21,0,0,0,0,0,0,1,225.32,1
235.15,14,324,2,8,1,1,0,0,0,1089.03,0
1338.7,23,319,1,5,3,0,0,0,1,446.16,0
383.68,2,13,0,0,1,0,0,0,1,426.14,0
6585.13,22,92,1,7,0,1,0,0,2,412.77,1
111.63,10,861,2,6,0,0,0,0,0,444.56,0
474.19,9,287,0,0,2,0,0,0,0,2265.75,0
1931.05,17,209,1,4,0,0,0,0,1,251.54,0
11479.13,3,196,4,30,0,0,0,0,1,355.96,1
993.64,12,799,0,0,2,0,0,0,1,2120.91,0
476.85,5,166,0,0,0,0,0,0,0,1639.39,0
18430.01,20,715,2,4,0,0,0,0,2,1417.8,0
124.96,12,135,2,15,0,1,1,0,0,4076.28,0
40.52,19,276,2,5,2,0,0,0,0,1068.38,0
2121.8,4,56,2,10,0,0,0,0,2,769.91,0
516.42,19,636,0,0,3,0,0,0,0,268.1,0
237.02,13,486,0,0,1,0,0,0,1,841.24,0
3173.32,12,275,3,13,1,0,1,1,0,3722.49,0
1580.82,13,9,2,9,1,0,0,0,1,873.76,0
470.54,7,239,0,0,5,0,0,0,0,982.82,0
160.7,15,93,4,26,0,0,0,0,2,541.93,0
4058.98,12,194,0,0,2,0,0,0,0,271.14,0
2908.24,23,708,0,0,5,1,0,0,0,400.47,0
945.05,14,535,0,0,0,0,0,0,0,1183.62,0
17499.99,18,101,2,11,0,0,0,0,0,2934.86,0
220.27,0,1531,1,6,0,1,0,0,0,3744.92,0
111.24,21,852,1,2,3,0,0,0,0,802.97,0
388.44,1,274,0,0,0,0,0,0,0,2666.74,0
1024.15,17,275,0,0,0,0,1,0,0,685.65,0
1579.73,18,845,1,7,0,0,0,0,1,1062.13,0
763.68,7,369,1,7,1,0,0,0,1,1269.62,0
1859.54,2,280,4,24,5,0,0,0,0,876.74,1
167.79,22,504,1,5,0,0,0,1,0,1756.23,0
9562.91,13,97,1,6,0,0,0,0,0,1689.14,1
969.49,8,768,0,0,2,0,0,0,1,1061.95,0
5860.23,7,276,0,0,2,0,0,0,1,124.09,0
1833.69,16,337,1,6,0,0,0,0,0,729.47,0
